date,subject,message,station,cause,key,category_name,borough,line,reason
11/7/22 17:12,"BX, 2 and 5 Trains, Delays",Northbound 2/5 trains are delayed while we request NYPD for individuals being disruptive on a train at Gun Hill Rd.,Gun Hill Rd,disruptive,disruptive,Disruptive Passenger,['BX'],5,Delays
11/7/22 16:42,"QNS, E and F Trains, Delays",Northbound E/F trains are running with delays after NYPD responded to and removed passengers being disruptive at Jackson Hts-Roosevelt Av.,Jackson Hts-Roosevelt Av,disruptive,disruptive,Disruptive Passenger,['QNS'],E,Delays
11/7/22 16:42,"QNS, E and F Trains, Delays",Northbound E/F trains are running with delays after NYPD responded to and removed passengers being disruptive at Jackson Hts-Roosevelt Av.,Jackson Hts-Roosevelt Av,disruptive,disruptive,Disruptive Passenger,['QNS'],F,Delays
11/7/22 16:37,"MANH, 6 Train, Delays",Northbound 6 trains are running with delays after we removed a train with a mechanical problem from service at Brooklyn Bridge-City Hall.,Brooklyn Bridge-City Hall,mechanical problem,mechanical problem,Mechanical Problem,['MANH'],6,Delays
11/7/22 16:03,"BX, 2 and 5 Trains, Delays",Northbound 2/5 trains are delayed while we remove a train car in need of cleaning from service at Bronx Park East.,Bronx Park East,cleaning,cleaning,Cleaning Trains,['BX'],2,Delays
11/7/22 16:03,"BX, 2 and 5 Trains, Delays",Northbound 2/5 trains are delayed while we remove a train car in need of cleaning from service at Bronx Park East.,Bronx Park East,cleaning,cleaning,Cleaning Trains,['BX'],5,Delays
11/7/22 15:53,"BKLYN, 2 and 3 Trains, Delays",Northbound 2/3 trains are delayed while we investigate a report of vandalism on a train at Bergen St.,Bergen St,vandalism,vandalism,Cleaning Trains,['BKLYN'],2,Delays
11/7/22 15:53,"BKLYN, 2 and 3 Trains, Delays",Northbound 2/3 trains are delayed while we investigate a report of vandalism on a train at Bergen St.,Bergen St,vandalism,vandalism,Cleaning Trains,['BKLYN'],3,Delays
11/7/22 15:45,"MANH, A Train, Delays",Southbound A trains are running with delays after we removed a train car that needs cleaning from service at 190 St.,190 St,cleaning,cleaning,Cleaning Trains,['MANH'],A,Delays
11/7/22 15:25,"BKLYN, C Train, Delays",Northbound C trains are delayed while NYPD responds to a passenger being disruptive at Franklin Av.,Franklin Av,disruptive,disruptive,Disruptive Passenger,['BKLYN'],C,Delays
11/7/22 12:18,"BKLYN, N Train, Delays",Northbound N trains are delayed while we investigate why a train's brakes activated leaving Coney Island-Stillwell Av.,Coney Island-Stillwell Av,brake,brake,Brake Malfunction,['BKLYN'],N,Delays
11/7/22 11:07,"BKLYN, G Train, Delays",G trains are delayed in both directions while we address a signal problem at Church Av.,Church Av,signal,signal,Singal Malfunction,['BKLYN'],G,Delays
11/7/22 11:05,"BKLYN, N Train, Trains Rerouted",N trains are running along the D line in both directions between 36 St and Coney Island-Stillwell Av. We're investigating the cause of a loss of power near 18 Av.,18 Av,loss of power,loss of power,Power Outage,['BKLYN'],N,Trains Rerouted
11/7/22 10:54,"MANH, B and C Trains, Local to Express","Northbound B/C trains are running express from 59 St-Columbus Circle to 125 St while EMS responds to someone in need of medical help at 86 St. If your station is skipped, take a southbound train.",86 St,EMS,EMS,Medical Emergency,['MANH'],B,Local to Express
11/7/22 10:54,"MANH, B and C Trains, Local to Express","Northbound B/C trains are running express from 59 St-Columbus Circle to 125 St while EMS responds to someone in need of medical help at 86 St. If your station is skipped, take a southbound train.",86 St,EMS,EMS,Medical Emergency,['MANH'],C,Local to Express
11/7/22 8:57,"MANH, B and C Trains, Delays",Southbound B/C trains are running with delays after NYPD assisted someone in need of medical help at 116 St. One southbound B train was rerouted via the express track from 125 St to 59 St-Columbus Circle.,116 St,someone in need,someone in need,Medical Emergency,['MANH'],B,Delays
11/7/22 8:57,"MANH, B and C Trains, Delays",Southbound B/C trains are running with delays after NYPD assisted someone in need of medical help at 116 St. One southbound B train was rerouted via the express track from 125 St to 59 St-Columbus Circle.,116 St,someone in need,someone in need,Medical Emergency,['MANH'],C,Delays
11/7/22 8:32,"BKLYN, B Train, Express to Local",Northbound B trains are running on the local track from Brighton Beach to Kings Hwy while we address a signal problem near Brighton Beach.,Brighton Beach,signal,signal,Singal Malfunction,['BKLYN'],B,Express to Local
11/7/22 8:29,"BKLYN, F and G Trains, Delays",Southbound F and Church Av-bound G trains are delayed while we investigate why a train's brakes activated at Smith-9 Sts.,Smith-9 Sts,brake,brake,Brake Malfunction,['BKLYN'],F,Delays
11/7/22 8:29,"BKLYN, F and G Trains, Delays",Southbound F and Church Av-bound G trains are delayed while we investigate why a train's brakes activated at Smith-9 Sts.,Smith-9 Sts,brake,brake,Brake Malfunction,['BKLYN'],G,Delays
11/7/22 8:05,"BKLYN, B Train, Delays",Southbound B trains are delayed while we investigate why a train's brakes activated near Kings Hwy.,Kings Hwy,brake,brake,Brake Malfunction,['BKLYN'],B,Delays
11/7/22 7:58,"3 Train, Delays",Southbound 3 trains are delayed while EMS/NYPD respond to a conductor in need of assistance at Pennsylvania Av.,Pennsylvania Av,EMS,EMS,Medical Emergency,[],3,Delays
11/7/22 7:09,"MANH, QNS, R Train, Trains Rerouted","There is no northbound R service at 5 Av/59 St, Lexington Av/59 St or Queens Plaza while we investigate a switch problem near Queens Plaza. Northbound R trains are running on the Q line from 57 St-7 Av to Lexington Av/63 St and then on the F line to 36 St (Queens). For service to 5 Av/59 St and Lexington Av/59 St, take N/W trains. For R service from 5 Av/59 St to Queens, take a southbound R train to 57 St-7 Av for a northbound R train. For R service from Lexington Av/59 St to Queens, take a southbound 6 train to 51 St and transfer to a Forest Hills-bound M train.",Queens Plaza,switch,switch,Switch Malfunction,"['MANH', 'QNS']",R,Trains Rerouted
11/7/22 5:13,"MANH, A Train, Part Suspended","There is no A train service between 207 St and 168 St while crews remove debris from the tracks near Dyckman St. For service between Inwood-207 St and 168 St, consider using nearby 1 train service, Bx7 or M4 buses. Transfer between 1 and A trains at 168 St.",Dyckman St,remove debris,remove debris,Track Maintenance,['MANH'],A,Part Suspended
11/7/22 4:58,"SI, SIR Train, Trip not running",The 6:04 AM SIR from Tottenville will not run. We're running as much service as we can with the train crews we have available.,na,We're running as much service as we can,We're running as much service as we can,Unknown Cause,['SI'],SIR,Trip not running
11/7/22 4:08,"MANH, A and E Trains, Delays",Southbound A/E trains are delayed while NYPD responds to a person being disruptive at W 4 St-Wash Sq.,W 4 St-Wash Sq,disruptive,disruptive,Disruptive Passenger,['MANH'],A,Delays
11/7/22 4:08,"MANH, A and E Trains, Delays",Southbound A/E trains are delayed while NYPD responds to a person being disruptive at W 4 St-Wash Sq.,W 4 St-Wash Sq,disruptive,disruptive,Disruptive Passenger,['MANH'],E,Delays
11/7/22 3:58,"MANH, 4 Train, Delays",Northbound 4 trains are delayed while NYPD conducts an investigation at 125 St.,125 St,investigation,investigation,Police Activity,['MANH'],4,Delays
11/7/22 3:24,"MANH, Q Train, Delays",Q trains are running with delays in both directions after we removed a vandalized train from service at 72 St.,72 St,vandalized,vandalized,Cleaning Trains,['MANH'],Q,Delays
11/7/22 2:50,"BKLYN, J Train, Delays","There is no J train service between Crescent St and Jamaica Center while NYPD conducts an investigation at Cypress Hills. The last stop on Jamaica Center-Parsons/Archer-bound J trains will be Crescent St, where they will turn for Broad St-bound service. For service between Crescent St and Jamaica Center-Parsons/Archer, consider using nearby Q24 or Q56 buses. Get a courtesy pass from a Station Agent to continue your trip.",Cypress Hills,investigation,investigation,Police Activity,['BKLYN'],J,Delays
11/7/22 2:19,"BX, BKLYN, 2 and 3 Trains, Multiple Changes","Northbound 2 trains are running via 5 line from Nevins St to 149 St-Grand Concourse. 3 trains are delayed in both directions. We are performing urgent track maintenance near Central Park North (110 St). For uptown service, consider using 1 or nearby A/D trains. For service between Manhattan and the Bronx, consider using rerouted 2, 4 or D trains.",Central Park North (110 St),track maintenance,track maintenance,Track Maintenance,"['BX', 'BKLYN']",2,Multiple Changes
11/7/22 2:19,"BX, BKLYN, 2 and 3 Trains, Multiple Changes","Northbound 2 trains are running via 5 line from Nevins St to 149 St-Grand Concourse. 3 trains are delayed in both directions. We are performing urgent track maintenance near Central Park North (110 St). For uptown service, consider using 1 or nearby A/D trains. For service between Manhattan and the Bronx, consider using rerouted 2, 4 or D trains.",Central Park North (110 St),track maintenance,track maintenance,Track Maintenance,"['BX', 'BKLYN']",3,Multiple Changes
11/7/22 0:52,"MANH, 1 and 2 Trains, Delays",Northbound 1/2 trains are delayed while crews address a mechanical problem on a train near 14 St.,14 St,mechanical problem,mechanical problem,Mechanical Problem,['MANH'],1,Delays
11/7/22 0:52,"MANH, 1 and 2 Trains, Delays",Northbound 1/2 trains are delayed while crews address a mechanical problem on a train near 14 St.,14 St,mechanical problem,mechanical problem,Mechanical Problem,['MANH'],2,Delays
11/7/22 0:35,"2 and 4 Trains, Local to Express","Southbound 2/4 trains are running express from Atlantic Av to Franklin Av while EMS responds to a customer in need on a train at Atlantic Av. For service to/from bypassed stops, take a northbound train.",Atlantic Av,EMS,EMS,Medical Emergency,[],2,Local to Express
11/7/22 0:35,"2 and 4 Trains, Local to Express","Southbound 2/4 trains are running express from Atlantic Av to Franklin Av while EMS responds to a customer in need on a train at Atlantic Av. For service to/from bypassed stops, take a northbound train.",Atlantic Av,EMS,EMS,Medical Emergency,[],4,Local to Express
11/6/22 23:28,"MANH, 6 Train, Delays",Southbound 6 trains are delayed while NYPD/EMS respond to a customer in need at 125 St.,125 St,EMS,EMS,Medical Emergency,['MANH'],6,Delays
11/6/22 23:10,"MANH, 4 Train, Delays",Northbound 4 trains are delayed while NYPD/EMS responds to a person in need at 14 St-Union Sq.,14 St-Union Sq,EMS,EMS,Medical Emergency,['MANH'],4,Delays
11/6/22 22:44,"SI, SIR Train, Delays",The following SIR trips will not run: From St George : 11:06 PM From Tottenville : 12:01 AM We are running as much service as we can with the train crews we have available.,na,na,na,Unknown Cause,['SI'],SIR,Delays
11/6/22 22:20,"BX, 4 Train, Local to Express","Northbound 4 trains are running express from 167 St to Burnside Av while we address a switch problem near Burnside Av. For service to/from bypassed stations, take a southbound train.",Burnside Av,switch,switch,Switch Malfunction,['BX'],4,Local to Express
11/6/22 21:37,"BX, 5 Train, Delays",Southbound 5 trains are delayed while NYPD responds to people being disruptive at 138 St-Grand Concourse.,138 St-Grand Concourse,disruptive,disruptive,Disruptive Passenger,['BX'],5,Delays
11/6/22 21:30,"MANH, 2 and 3 Trains, Delays",Southbound 2/3 trains are running with delays after we removed debris from the tracks at Central Park North (110 St).,Central Park North (110 St),debris,debris,Track Maintenance,['MANH'],2,Delays
11/6/22 21:30,"MANH, 2 and 3 Trains, Delays",Southbound 2/3 trains are running with delays after we removed debris from the tracks at Central Park North (110 St).,Central Park North (110 St),debris,debris,Track Maintenance,['MANH'],3,Delays
11/6/22 21:10,"MANH, A, C, and E Trains, Delays",Southbound A/C/E trains are delayed while we remove a train in need of cleaning from service at 23 St.,23 St,cleaning,cleaning,Cleaning Trains,['MANH'],A,Delays
11/6/22 21:10,"MANH, A, C, and E Trains, Delays",Southbound A/C/E trains are delayed while we remove a train in need of cleaning from service at 23 St.,23 St,cleaning,cleaning,Cleaning Trains,['MANH'],C,Delays
11/6/22 21:10,"MANH, A, C, and E Trains, Delays",Southbound A/C/E trains are delayed while we remove a train in need of cleaning from service at 23 St.,23 St,cleaning,cleaning,Cleaning Trains,['MANH'],E,Delays
11/6/22 21:01,"BX, 4 Train, Delays",Southbound 4 trains are delayed while NYPD conducts an investigation at 149 St-Grand Concourse.,149 St-Grand Concourse,investigation,investigation,Police Activity,['BX'],4,Delays
11/6/22 20:47,"MANH, D Train, Delays",Southbound D trains are delayed while we address a signal problem near 145 St.,145 St,signal,signal,Singal Malfunction,['MANH'],D,Delays
11/6/22 20:47,"MANH, C Train, Delays",Southbound C trains are delayed while we request EMS assistance for a person in need and remove a train in need of cleaning from service at 96 St.,96 St,EMS,EMS,Medical Emergency,['MANH'],C,Delays
11/6/22 20:16,"QNS, A Train, Delays",Far Rockaway-bound A trains are delayed while we investigate why a train's brakes activated at Aqueduct-N Conduit Av.,Aqueduct-N Conduit Av,brake,brake,Brake Malfunction,['QNS'],A,Delays
11/6/22 19:53,"BX, 4 Train, Delays",Northbound 4 trains are delayed while we remove a vandalized car from service at 149 St-Grand Concourse.,149 St-Grand Concourse,vandalized,vandalized,Cleaning Trains,['BX'],4,Delays
11/6/22 19:47,"QNS, A Train, Delays",Far Rockaway-Mott Av-bound A trains are delayed while we investigate why a train's brakes were activated at Aqueduct-N Conduit Av.,Aqueduct-N Conduit Av,brake,brake,Brake Malfunction,['QNS'],A,Delays
11/6/22 18:43,"MANH, 2 and 3 Trains, Delays",Southbound 2/3 trains are delayed while we request NYPD assistance with a person being disruptive at Times Sq-42 St.,Times Sq-42 St,disruptive,disruptive,Disruptive Passenger,['MANH'],2,Delays
11/6/22 18:43,"MANH, 2 and 3 Trains, Delays",Southbound 2/3 trains are delayed while we request NYPD assistance with a person being disruptive at Times Sq-42 St.,Times Sq-42 St,disruptive,disruptive,Disruptive Passenger,['MANH'],3,Delays
11/6/22 18:23,"MANH, 2 and 3 Trains, Delays",Northbound 2/3 trains are delayed while we request NYPD assistance with a person being disruptive at Times Sq-42 St.,Times Sq-42 St,disruptive,disruptive,Disruptive Passenger,['MANH'],2,Delays
11/6/22 18:23,"MANH, 2 and 3 Trains, Delays",Northbound 2/3 trains are delayed while we request NYPD assistance with a person being disruptive at Times Sq-42 St.,Times Sq-42 St,disruptive,disruptive,Disruptive Passenger,['MANH'],3,Delays
11/6/22 18:22,"MANH, F Train, Delays",Southbound F trains are delayed while we request EMS assistance for a person in need at 14 St.,14 St,EMS,EMS,Medical Emergency,['MANH'],F,Delays
11/6/22 18:01,"QNS, E, F, and R Trains, Delays",Northbound E/F/R trains are delayed while we remove a train car in need of cleaning from service at Jackson Hts-Roosevelt Av.,Jackson Hts-Roosevelt Av,cleaning,cleaning,Cleaning Trains,['QNS'],E,Delays
11/6/22 18:01,"QNS, E, F, and R Trains, Delays",Northbound E/F/R trains are delayed while we remove a train car in need of cleaning from service at Jackson Hts-Roosevelt Av.,Jackson Hts-Roosevelt Av,cleaning,cleaning,Cleaning Trains,['QNS'],F,Delays
11/6/22 18:01,"QNS, E, F, and R Trains, Delays",Northbound E/F/R trains are delayed while we remove a train car in need of cleaning from service at Jackson Hts-Roosevelt Av.,Jackson Hts-Roosevelt Av,cleaning,cleaning,Cleaning Trains,['QNS'],R,Delays
11/6/22 17:58,"QNS, A Train, Slow Speeds",Northbound A trains are running at slower speeds while we address a signal problem near 88 St.,88 St,signal,signal,Singal Malfunction,['QNS'],A,Slow Speeds
11/6/22 17:50,"MANH, 7 Train, Delays",34 St-Hudson Yards-bound 7 trains are running with delays after we addressed a door problem on a train at Times Sq-42 St.,Times Sq-42 St,door,door,Mechanical Problem,['MANH'],7,Delays
11/6/22 17:50,"MANH, 1 Train, Delays",Northbound 1 trains are delayed while we request EMS assistance for a person in need at 86 St.,86 St,EMS,EMS,Medical Emergency,['MANH'],1,Delays
11/6/22 16:19,"BKLYN, C Train, Delays",Northbound C trains are delayed while we request EMS assistance for a person in need and remove a train from service at Shepherd Av.,Shepherd Av,EMS,EMS,Medical Emergency,['BKLYN'],C,Delays
11/6/22 15:11,"QNS, E, F, M, and R Trains, Delays",Jamaica-bound E/F and 71 Av-bound M/R trains are delayed while we request NYPD assistance with a person being disruptive at Steinway St.,Steinway St,disruptive,disruptive,Disruptive Passenger,['QNS'],E,Delays
11/6/22 15:11,"QNS, E, F, M, and R Trains, Delays",Jamaica-bound E/F and 71 Av-bound M/R trains are delayed while we request NYPD assistance with a person being disruptive at Steinway St.,Steinway St,disruptive,disruptive,Disruptive Passenger,['QNS'],F,Delays
11/6/22 15:11,"QNS, E, F, M, and R Trains, Delays",Jamaica-bound E/F and 71 Av-bound M/R trains are delayed while we request NYPD assistance with a person being disruptive at Steinway St.,Steinway St,disruptive,disruptive,Disruptive Passenger,['QNS'],M,Delays
11/6/22 15:11,"QNS, E, F, M, and R Trains, Delays",Jamaica-bound E/F and 71 Av-bound M/R trains are delayed while we request NYPD assistance with a person being disruptive at Steinway St.,Steinway St,disruptive,disruptive,Disruptive Passenger,['QNS'],R,Delays
11/6/22 12:48,"QNS, 7 Train, Delays",Flushing-bound 7 trains are running with delays after we moved a train that had its brakes activated at 74 St-Broadway.,74 St-Broadway,brake,brake,Brake Malfunction,['QNS'],7,Delays
11/6/22 11:33,"BKLYN, A and C Trains, Delays",Northbound A/C trains are delayed while we investigate a loss of third-rail power near Broadway Junction.,Broadway Junction,loss of power,loss of power,Power Outage,['BKLYN'],A,Delays
11/6/22 11:33,"BKLYN, A and C Trains, Delays",Northbound A/C trains are delayed while we investigate a loss of third-rail power near Broadway Junction.,Broadway Junction,loss of power,loss of power,Power Outage,['BKLYN'],C,Delays
11/6/22 11:16,"MANH, A and D Trains, Delays",Southbound A/D trains are delayed while we address a door problem on a train at 125 St.,125 St,door,door,Mechanical Problem,['MANH'],A,Delays
11/6/22 11:16,"MANH, A and D Trains, Delays",Southbound A/D trains are delayed while we address a door problem on a train at 125 St.,125 St,door,door,Mechanical Problem,['MANH'],D,Delays
11/6/22 10:02,"BKLYN, L Train, Delays",8 Av-bound L trains are delayed while we remove a train that had its brakes activated from service at Atlantic Av.,Atlantic Av,brake,brake,Brake Malfunction,['BKLYN'],L,Delays
11/6/22 9:17,"MANH, A and C Trains, Delays",Northbound A/C trains are delayed while we investigate what caused a train's brakes to activate at Canal St.,Canal St,brake,brake,Brake Malfunction,['MANH'],A,Delays
11/6/22 9:17,"MANH, A and C Trains, Delays",Northbound A/C trains are delayed while we investigate what caused a train's brakes to activate at Canal St.,Canal St,brake,brake,Brake Malfunction,['MANH'],C,Delays
11/6/22 9:11,"BKLYN, 2 and 3 Trains, Delays",Northbound 2/3 trains are delayed while we address a door problem on a train at Hoyt St.,Hoyt St,door,door,Mechanical Problem,['BKLYN'],2,Delays
11/6/22 9:11,"BKLYN, 2 and 3 Trains, Delays",Northbound 2/3 trains are delayed while we address a door problem on a train at Hoyt St.,Hoyt St,door,door,Mechanical Problem,['BKLYN'],3,Delays
11/6/22 8:27,"QNS, 7 Train, Delays",Hudson Yards-bound 7 trains are delayed while we remove a train in need of cleaning from service at 111 St.,111 St,cleaning,cleaning,Cleaning Trains,['QNS'],7,Delays
11/6/22 7:39,"MANH, A, C, and F Trains, Delays",Southbound A/C/F trains are delayed while we remove a train with a door problem from service at Delancey St-Essex St.,Delancey St-Essex St,door,door,Mechanical Problem,['MANH'],A,Delays
11/6/22 7:39,"MANH, A, C, and F Trains, Delays",Southbound A/C/F trains are delayed while we remove a train with a door problem from service at Delancey St-Essex St.,Delancey St-Essex St,door,door,Mechanical Problem,['MANH'],C,Delays
11/6/22 7:39,"MANH, A, C, and F Trains, Delays",Southbound A/C/F trains are delayed while we remove a train with a door problem from service at Delancey St-Essex St.,Delancey St-Essex St,door,door,Mechanical Problem,['MANH'],F,Delays
11/6/22 6:16,"BKLYN, A Train, Delays",Northbound A trains are delayed while we remove a vandalized train car from service at Hoyt-Schermerhorn Sts.,Hoyt-Schermerhorn Sts,vandalized,vandalized,Cleaning Trains,['BKLYN'],A,Delays
11/6/22 2:41,"A, D, E, and F Trains, Delays",A/D/E/F trains are delayed in both directions while we investigate a temporary loss of third-rail power in Manhattan.,na,loss of power,loss of power,Power Outage,[],A,Delays
11/6/22 2:41,"A, D, E, and F Trains, Delays",A/D/E/F trains are delayed in both directions while we investigate a temporary loss of third-rail power in Manhattan.,na,loss of power,loss of power,Power Outage,[],D,Delays
11/6/22 2:41,"A, D, E, and F Trains, Delays",A/D/E/F trains are delayed in both directions while we investigate a temporary loss of third-rail power in Manhattan.,na,loss of power,loss of power,Power Outage,[],E,Delays
11/6/22 2:41,"A, D, E, and F Trains, Delays",A/D/E/F trains are delayed in both directions while we investigate a temporary loss of third-rail power in Manhattan.,na,loss of power,loss of power,Power Outage,[],F,Delays
11/6/22 2:10,"MANH, 3 Train, Express to Local",Northbound 3 trains are running on the local track from Times Sq-42 St to 72 St while we perform track maintenance near 50 St. Expect delays in 1/2 trains while they share the tracks with rerouted trains.,50 St,track maintenance,track maintenance,Track Maintenance,['MANH'],3,Express to Local
11/6/22 2:10,"QNS, 7 Train, Delays",Flushing-Main St-bound 7 trains are delayed while we investigate a report of an unauthorized person on the tracks at 40 St-Lowery St.,40 St-Lowery St,unauthorized person,unauthorized person,Disruptive Passenger,['QNS'],7,Delays
11/6/22 2:05,"MANH, E Train, Delays",Northbound E trains are delayed while we investigate why a train's brakes were activated at W 4 St-Wash Sq.,W 4 St-Wash Sq,brake,brake,Brake Malfunction,['MANH'],E,Delays
11/6/22 1:53,"A, D, E, and F Trains, Delays",A/E/D/F trains are running with delays in both directions after we restored third-rail power in Manhattan.,na,loss of power,loss of power,Power Outage,[],A,Delays
11/6/22 1:53,"A, D, E, and F Trains, Delays",A/E/D/F trains are running with delays in both directions after we restored third-rail power in Manhattan.,na,loss of power,loss of power,Power Outage,[],D,Delays
11/6/22 1:53,"A, D, E, and F Trains, Delays",A/E/D/F trains are running with delays in both directions after we restored third-rail power in Manhattan.,na,loss of power,loss of power,Power Outage,[],E,Delays
11/6/22 1:53,"A, D, E, and F Trains, Delays",A/E/D/F trains are running with delays in both directions after we restored third-rail power in Manhattan.,na,loss of power,loss of power,Power Outage,[],F,Delays
11/6/22 0:20,"MANH, A Train, Delays",Northbound A trains are delayed while we investigate why a train's brakes were activated at Cathedral Pkwy (110 St).,Cathedral Pkwy (110 St),brake,brake,Brake Malfunction,['MANH'],A,Delays
11/5/22 23:46,"BKLYN, MANH, J Train, Delays",Broad St-bound J trains are delayed while we investigate why a train's brakes were activated at Kosciuszko St.,Kosciuszko St,brake,brake,Brake Malfunction,"['BKLYN', 'MANH']",J,Delays
11/5/22 23:22,"BKLYN, N Train, Delays",Northbound N trains are running with delays after we removed a train car in need of cleaning from service at DeKalb Av.,DeKalb Av,cleaning,cleaning,Cleaning Trains,['BKLYN'],N,Delays
11/5/22 22:50,"MANH, 6 Train, Delays",Southbound 6 trains are running with delays after we removed a train with a door malfunction from service at 14 St-Union Sq.,14 St-Union Sq,door,door,Mechanical Problem,['MANH'],6,Delays
11/5/22 22:22,"QNS, A Train, Delays",Southbound A trains are delayed while we investigate why a train's brakes were activated near Aqueduct-N Conduit Av.,Aqueduct-N Conduit Av,brake,brake,Brake Malfunction,['QNS'],A,Delays
11/5/22 21:46,"QNS, A Train, Delays",Northbound A trains are delayed while we investigate why a train's brakes were activated near Rockaway Blvd.,Rockaway Blvd,brake,brake,Brake Malfunction,['QNS'],A,Delays
11/5/22 19:23,"MANH, N and R Trains, Delays",Northbound N/R trains are delayed while we address a switch problem near Lexington Av/59 St.,Lexington Av/59 St,switch,switch,Switch Malfunction,['MANH'],N,Delays
11/5/22 19:23,"MANH, N and R Trains, Delays",Northbound N/R trains are delayed while we address a switch problem near Lexington Av/59 St.,Lexington Av/59 St,switch,switch,Switch Malfunction,['MANH'],R,Delays
11/5/22 18:32,"MANH, A Train, Local to Express","Northbound A trains are running express from 125 St to 145 St because of a switch issue at 125 St. For service to/from 135 St, take a southbound train.",125 St,switch,switch,Switch Malfunction,['MANH'],A,Local to Express
11/5/22 18:04,"BX, 6 Train, Local to Express","Southbound 6 trains are running express from Hunts Point Av to 3 Av-138 St while EMS responds to a person in need at E 143 St-St Mary's St. For service to/from bypassed stops, take a northbound train.",E 143 St-St Mary's St,EMS,EMS,Medical Emergency,['BX'],6,Local to Express
11/5/22 17:57,"MANH, 4, 5, and 6 Trains, Delays",Northbound 4/5/6 trains are delayed while NYPD responds to a person being disruptive on a train at 59 St.,59 St,disruptive,disruptive,Disruptive Passenger,['MANH'],4,Delays
11/5/22 17:57,"MANH, 4, 5, and 6 Trains, Delays",Northbound 4/5/6 trains are delayed while NYPD responds to a person being disruptive on a train at 59 St.,59 St,disruptive,disruptive,Disruptive Passenger,['MANH'],5,Delays
11/5/22 17:57,"MANH, 4, 5, and 6 Trains, Delays",Northbound 4/5/6 trains are delayed while NYPD responds to a person being disruptive on a train at 59 St.,59 St,disruptive,disruptive,Disruptive Passenger,['MANH'],6,Delays
11/5/22 17:25,"BX, 6 Train, Local to Express","Northbound 6 trains are running express from Hunts Point Av to Parkchester while we investigate why a train's brakes were activated near Morrison Av. For service to/from bypassed stops, take a southbound train.",Morrison Av,brake,brake,Brake Malfunction,['BX'],6,Local to Express
11/5/22 17:18,"MANH, 2 and 3 Trains, Delays",Northbound 2/3 trains are running with delays after NYPD responded to a person being disruptive on a train at 34 St-Penn Station.,34 St-Penn Station,disruptive,disruptive,Disruptive Passenger,['MANH'],2,Delays
11/5/22 17:18,"MANH, 2 and 3 Trains, Delays",Northbound 2/3 trains are running with delays after NYPD responded to a person being disruptive on a train at 34 St-Penn Station.,34 St-Penn Station,disruptive,disruptive,Disruptive Passenger,['MANH'],3,Delays
11/5/22 16:58,"MANH, N, Q, and R Trains, Delays",Southbound N/Q/R trains are running with delays after we addressed a door problem on a train at Canal St.,Canal St,door,door,Mechanical Problem,['MANH'],N,Delays
11/5/22 16:58,"MANH, N, Q, and R Trains, Delays",Southbound N/Q/R trains are running with delays after we addressed a door problem on a train at Canal St.,Canal St,door,door,Mechanical Problem,['MANH'],Q,Delays
11/5/22 16:58,"MANH, N, Q, and R Trains, Delays",Southbound N/Q/R trains are running with delays after we addressed a door problem on a train at Canal St.,Canal St,door,door,Mechanical Problem,['MANH'],R,Delays
11/5/22 16:28,"MANH, D Train, Delays",Northbound D trains are delayed while EMS responds to a person in need on a train at Broadway-Lafayette St.,Broadway-Lafayette St,EMS,EMS,Medical Emergency,['MANH'],D,Delays
11/5/22 16:20,"MANH, 4, 5, and 6 Trains, Delays",Northbound 4/5/6 trains are running with delays after NYPD performed an investigation at 59 St.,59 St,investigation,investigation,Police Activity,['MANH'],4,Delays
11/5/22 16:20,"MANH, 4, 5, and 6 Trains, Delays",Northbound 4/5/6 trains are running with delays after NYPD performed an investigation at 59 St.,59 St,investigation,investigation,Police Activity,['MANH'],5,Delays
11/5/22 16:20,"MANH, 4, 5, and 6 Trains, Delays",Northbound 4/5/6 trains are running with delays after NYPD performed an investigation at 59 St.,59 St,investigation,investigation,Police Activity,['MANH'],6,Delays
11/5/22 16:06,"MANH, A and C Trains, Delays",Northbound A/C trains are running with delays after we addressed a door problem on a train at Fulton St.,Fulton St,door,door,Mechanical Problem,['MANH'],A,Delays
11/5/22 16:06,"MANH, A and C Trains, Delays",Northbound A/C trains are running with delays after we addressed a door problem on a train at Fulton St.,Fulton St,door,door,Mechanical Problem,['MANH'],C,Delays
11/5/22 16:03,"QNS, Rockaway Park S Train, Delays",Rockaway Park Shuttle trains are delayed in both directions while we investigate why a train's brakes were activated near Rockaway Park-Beach 116 St.,Rockaway Park-Beach 116 St,brake,brake,Brake Malfunction,['QNS'],Rockaway Park S,Delays
11/5/22 14:54,"MANH, QNS, 7 Train, Delays",34 St-Hudson Yards-bound 7 trains are running with delays after we moved a train with a mechanical problem at 111 St.,111 St,mechanical problem,mechanical problem,Mechanical Problem,"['MANH', 'QNS']",7,Delays
11/5/22 14:31,"BKLYN, Q Train, Delays",Prospect Park-bound Q trains are delayed while we request NYPD assistance for someone being disruptive at DeKalb Av.,DeKalb Av,disruptive,disruptive,Disruptive Passenger,['BKLYN'],Q,Delays
11/5/22 13:58,"A and C Trains, Delays",A/C trains are delayed while we conduct emergency track repairs in Manhattan.,na,track maintenance,track maintenance,Track Maintenance,[],A,Delays
11/5/22 13:58,"A and C Trains, Delays",A/C trains are delayed while we conduct emergency track repairs in Manhattan.,na,track maintenance,track maintenance,Track Maintenance,[],C,Delays
